Order Date,Ship Mode,Segment,Country,Market,Category,Sub Category,Product Name,Quantity,Sales,Discount,Profit,Shipping Cost,Year
2011-05-18,Standard Class,Corporate,Dominican Republic,LATAM,Furniture,Furnishings,"Advantus Door Stop, Erganomic",3,44,0.5,-30.57,3.218,2011
2011-06-08,Standard Class,Corporate,Dominican Republic,LATAM,Technology,Accessories,"Enermax Memory Card, Erganomic",3,180,0.2,40.38,7.14,2011
2011-06-08,Standard Class,Corporate,Brazil,LATAM,Technology,Accessories,"Enermax Memory Card, Erganomic",3,90,0.6,-49.38,1.705,2011
2011-06-22,Standard Class,Corporate,Brazil,LATAM,Technology,Copiers,"Hewlett Copy Machine, Color",3,529,0.002,78.43956,37.317,2011
2011-06-22,Standard Class,Corporate,Brazil,LATAM,Technology,Copiers,"HP Personal Copier, High-Speed",3,244,0.002,9.29004,21.213,2011
2011-07-06,Standard Class,Corporate,Brazil,LATAM,Technology,Copiers,"Hewlett Copy Machine, Color",3,529,0.002,78.43956,40.028,2011
2011-09-14,Standard Class,Corporate,Mexico,LATAM,Technology,Copiers,"HP Fax Machine, Digital",3,598,0.002,64.68168,58.985,2011
2011-09-28,Standard Class,Corporate,Brazil,LATAM,Furniture,Chairs,"Hon Rocking Chair, Set of Two",3,106,0.6,-111.624,3.573,2011
2011-10-07,Standard Class,Corporate,Panama,LATAM,Technology,Phones,"Cisco Smart Phone, with Caller ID",3,785,0.4,-510.312,48.01,2011
2011-11-05,Standard Class,Corporate,Mexico,LATAM,Furniture,Tables,"Chromcraft Round Table, Adjustable Height",3,751,0.2,46.884,42.014,2011
2011-11-24,Standard Class,Corporate,Dominican Republic,LATAM,Furniture,Bookcases,"Safco Classic Bookcase, Metal",3,525,0.4,-210.108,43.077,2011
2011-12-19,Standard Class,Corporate,Mexico,LATAM,Furniture,Bookcases,"Dania Floating Shelf Set, Traditional",3,271,0.2,-64.38,15.742,2011
2011-12-31,Standard Class,Corporate,Honduras,LATAM,Furniture,Bookcases,"Sauder Library with Doors, Mobile",3,468,0.4,-124.86,6.1,2011
2012-01-28,Standard Class,Corporate,Jamaica,LATAM,Technology,Copiers,"Brother Fax Machine, Laser",3,636,0.002,62.38584,26.598,2012
2012-02-03,Standard Class,Corporate,Mexico,LATAM,Furniture,Chairs,"Novimex Bag Chairs, Red",3,74,0.2,-9.204,2.594,2012
2012-03-16,Standard Class,Corporate,Brazil,LATAM,Furniture,Tables,"Barricks Conference Table, Adjustable Height",3,1455,0.2,-54.588,84.238,2012
2012-03-20,Standard Class,Corporate,Colombia,LATAM,Technology,Copiers,"Canon Fax and Copier, Laser",3,382,0.002,79.57464,21.442,2012
2012-03-27,Standard Class,Corporate,Mexico,LATAM,Furniture,Furnishings,"Deflect-O Photo Frame, Erganomic",3,61,0.4,9.084,3.222,2012
2012-03-29,Standard Class,Corporate,Mexico,LATAM,Furniture,Tables,"Lesro Wood Table, Rectangular",3,744,0.2,186.0,61.304,2012
2012-03-30,Standard Class,Corporate,Mexico,LATAM,Technology,Copiers,"Canon Fax and Copier, Digital",3,381,0.002,144.37608,32.743,2012
2012-04-05,Standard Class,Corporate,Mexico,LATAM,Technology,Copiers,"Brother Personal Copier, Digital",3,284,0.002,124.82988,21.609,2012
2012-04-07,Standard Class,Corporate,Mexico,LATAM,Furniture,Furnishings,"Eldon Photo Frame, Erganomic",3,68,0.4,-22.704,5.566,2012
2012-06-08,Standard Class,Corporate,Mexico,LATAM,Furniture,Bookcases,"Dania Library with Doors, Mobile",3,584,0.2,-14.628,11.562,2012
2012-06-17,Standard Class,Corporate,Panama,LATAM,Furniture,Bookcases,"Ikea Library with Doors, Metal",3,435,0.4,-195.96,33.438,2012
2012-07-04,Standard Class,Corporate,Dominican Republic,LATAM,Technology,Phones,"Samsung Signal Booster, Cordless",3,223,0.2,33.444,20.85,2012
2012-09-18,Standard Class,Corporate,Dominican Republic,LATAM,Technology,Phones,"Nokia Office Telephone, Full Size",3,106,0.2,2.652,4.746,2012
2012-09-21,Standard Class,Corporate,Colombia,LATAM,Technology,Copiers,"Sharp Copy Machine, Laser",3,477,0.002,147.24384,22.934,2012
2012-10-09,Standard Class,Corporate,Colombia,LATAM,Technology,Copiers,"Brother Personal Copier, Laser",3,285,0.002,65.12844,19.446,2012
2012-10-29,Standard Class,Corporate,Mexico,LATAM,Furniture,Bookcases,"Bush Corner Shelving, Pine",3,201,0.2,40.104,12.885,2012
2012-11-13,Standard Class,Corporate,Mexico,LATAM,Furniture,Chairs,"SAFCO Bag Chairs, Black",3,75,0.2,-6.624,4.621,2012
2012-11-14,Standard Class,Corporate,Mexico,LATAM,Furniture,Chairs,"Office Star Steel Folding Chair, Red",3,147,0.2,-16.524,9.85,2012
2012-11-19,Standard Class,Corporate,Panama,LATAM,Technology,Accessories,"Logitech Keyboard, Programmable",3,89,0.4,7.38,6.289,2012
2012-11-21,Standard Class,Corporate,Honduras,LATAM,Furniture,Bookcases,"Bush Classic Bookcase, Mobile",3,498,0.4,-16.62,17.353,2012
2012-12-21,Standard Class,Corporate,Argentina,LATAM,Technology,Copiers,"Hewlett Copy Machine, Laser",3,315,0.402,-153.80124,19.803,2012
2012-12-28,Standard Class,Corporate,Venezuela,LATAM,Technology,Phones,"Nokia Smart Phone, Full Size",3,765,0.4,-216.72,81.611,2012
2013-02-04,Standard Class,Corporate,Panama,LATAM,Furniture,Bookcases,"Dania Corner Shelving, Metal",3,146,0.4,-24.324,12.789,2013
2013-02-19,Standard Class,Corporate,Dominican Republic,LATAM,Furniture,Bookcases,"Ikea Library with Doors, Pine",3,438,0.4,-248.052,44.091,2013
2013-03-16,Standard Class,Corporate,Mexico,LATAM,Furniture,Chairs,"Hon Steel Folding Chair, Black",3,126,0.2,6.264,9.021,2013
2013-03-29,Standard Class,Corporate,Panama,LATAM,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",3,546,0.4,-209.208,55.922,2013
2013-03-29,Standard Class,Corporate,Honduras,LATAM,Technology,Phones,"Apple Office Telephone, with Caller ID",3,78,0.4,-22.224,6.167,2013
2013-04-18,Standard Class,Corporate,Mexico,LATAM,Furniture,Furnishings,"Tenex Frame, Duo Pack",3,132,0.4,-55.032,9.885,2013
2013-05-15,Standard Class,Corporate,Mexico,LATAM,Furniture,Chairs,"Novimex Bag Chairs, Red",3,74,0.2,-9.204,9.254,2013
2013-05-20,Standard Class,Corporate,Cuba,LATAM,Technology,Copiers,"Hewlett Personal Copier, High-Speed",3,284,0.002,22.17012,18.329,2013
2013-06-01,Standard Class,Corporate,Brazil,LATAM,Furniture,Tables,"Bevis Round Table, Rectangular",3,825,0.2,-144.444,41.729,2013
2013-07-02,Standard Class,Corporate,Colombia,LATAM,Technology,Copiers,"Canon Fax Machine, High-Speed",3,632,0.002,87.35364,87.69,2013
2013-08-07,Standard Class,Corporate,Honduras,LATAM,Technology,Copiers,"Brother Fax and Copier, Laser",3,229,0.402,-111.83796,14.897,2013
2013-08-09,Standard Class,Corporate,Brazil,LATAM,Technology,Copiers,"Canon Wireless Fax, Digital",3,755,0.002,225.4668,43.334,2013
2013-08-15,Standard Class,Corporate,Mexico,LATAM,Furniture,Bookcases,"Sauder Floating Shelf Set, Pine",3,313,0.2,50.928,17.583,2013
2013-08-23,Standard Class,Corporate,Dominican Republic,LATAM,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",3,160,0.2,54.024,8.415,2013
2013-08-30,Standard Class,Corporate,El Salvador,LATAM,Technology,Copiers,"HP Fax and Copier, High-Speed",3,341,0.002,146.43564,26.035,2013
2013-09-20,Standard Class,Corporate,Mexico,LATAM,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",3,119,0.2,14.82,5.167,2013
2013-09-27,Standard Class,Corporate,Panama,LATAM,Technology,Accessories,"Belkin Memory Card, Bluetooth",3,138,0.4,-48.228,5.088,2013
2013-10-05,Standard Class,Corporate,Argentina,LATAM,Furniture,Bookcases,"Dania Stackable Bookrack, Traditional",3,145,0.4,-38.76,9.893,2013
2013-10-14,Standard Class,Corporate,Panama,LATAM,Furniture,Chairs,"Novimex Rocking Chair, Black",3,155,0.4,-15.48,10.851,2013
2013-11-15,Standard Class,Corporate,Honduras,LATAM,Technology,Accessories,"Logitech Mouse, Erganomic",3,33,0.4,-11.412,2.729,2013
2013-12-03,Standard Class,Corporate,Brazil,LATAM,Furniture,Tables,"Barricks Coffee Table, Adjustable Height",3,486,0.2,36.384,31.757,2013
2014-01-02,Standard Class,Corporate,El Salvador,LATAM,Technology,Copiers,"Brother Fax and Copier, Laser",3,382,0.002,41.35404,24.396,2014
2014-01-13,Standard Class,Corporate,Mexico,LATAM,Furniture,Bookcases,"Dania Floating Shelf Set, Traditional",3,271,0.2,-64.38,29.439,2014
2014-02-20,Standard Class,Corporate,Honduras,LATAM,Technology,Phones,"Cisco Audio Dock, VoIP",3,219,0.4,-83.808,5.448,2014
2014-02-28,Standard Class,Corporate,Cuba,LATAM,Technology,Copiers,"Hewlett Personal Copier, Digital",3,287,0.002,65.60436,14.635,2014
2014-03-01,Standard Class,Corporate,Mexico,LATAM,Furniture,Bookcases,"Safco Classic Bookcase, Metal",3,700,0.2,-35.064,51.475,2014
2014-03-14,Standard Class,Corporate,Peru,LATAM,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",3,552,0.4,-101.124,55.138,2014
2014-04-02,Standard Class,Corporate,Panama,LATAM,Furniture,Bookcases,"Sauder Floating Shelf Set, Mobile",3,237,0.4,-67.02,7.583,2014
2014-04-03,Standard Class,Corporate,Brazil,LATAM,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",3,35,0.6,-8.856,2.965,2014
2014-04-23,Standard Class,Corporate,El Salvador,LATAM,Technology,Copiers,"Hewlett Personal Copier, Laser",3,288,0.002,117.68292,22.395,2014
2014-05-19,Standard Class,Corporate,Venezuela,LATAM,Technology,Phones,"Samsung Smart Phone, Full Size",3,765,0.4,-306.012,62.971,2014
2014-06-30,Standard Class,Corporate,Brazil,LATAM,Technology,Copiers,"Canon Fax Machine, Digital",3,635,0.002,62.32788,47.902,2014
2014-07-25,Standard Class,Corporate,Honduras,LATAM,Technology,Copiers,"Canon Ink, Laser",3,176,0.402,-74.2086,11.524,2014
2014-08-07,Standard Class,Corporate,Guatemala,LATAM,Technology,Copiers,"Canon Personal Copier, Color",3,288,0.002,111.86328,15.918,2014
2014-08-15,Standard Class,Corporate,Brazil,LATAM,Technology,Copiers,"Brother Fax and Copier, Laser",3,382,0.002,41.35404,10.613,2014
2014-09-10,Standard Class,Corporate,Mexico,LATAM,Furniture,Chairs,"Novimex Chairmat, Black",3,86,0.2,-15.144,5.339,2014
2014-09-24,Standard Class,Corporate,Peru,LATAM,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black",3,568,0.4,-142.128,18.258,2014
2014-09-27,Standard Class,Corporate,Mexico,LATAM,Furniture,Furnishings,"Tenex Door Stop, Durable",3,49,0.4,-20.496,2.694,2014
2014-10-27,Standard Class,Corporate,Nicaragua,LATAM,Technology,Copiers,"Brother Copy Machine, Color",3,526,0.002,188.78508,30.086,2014
2014-11-05,Standard Class,Corporate,Mexico,LATAM,Furniture,Chairs,"SAFCO Rocking Chair, Red",3,216,0.2,59.316,13.203,2014
2014-11-10,Standard Class,Corporate,Mexico,LATAM,Furniture,Tables,"Bevis Round Table, Rectangular",3,825,0.2,-144.444,43.937,2014
2014-11-13,Standard Class,Corporate,Mexico,LATAM,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",3,132,0.4,-79.2,5.652,2014
2014-11-13,Standard Class,Corporate,Guatemala,LATAM,Technology,Copiers,"Canon Fax Machine, Digital",3,635,0.002,62.32788,54.687,2014
2014-11-13,Standard Class,Corporate,Mexico,LATAM,Technology,Copiers,"Brother Personal Copier, Color",3,288,0.002,103.28268,8.145,2014
2014-11-17,Standard Class,Corporate,Mexico,LATAM,Technology,Copiers,"HP Wireless Fax, High-Speed",3,715,0.002,34.38636,39.234,2014
2014-11-18,Standard Class,Corporate,Honduras,LATAM,Technology,Accessories,"SanDisk Router, Bluetooth",3,308,0.4,40.98,22.945,2014
2014-12-08,Standard Class,Corporate,Brazil,LATAM,Furniture,Chairs,"Office Star Steel Folding Chair, Adjustable",3,75,0.6,-75.36,6.441,2014
2011-02-15,Standard Class,Corporate,Spain,EU,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",2,728,0.2,-81.864,60.76,2011
2011-02-23,Standard Class,Corporate,Italy,EU,Furniture,Chairs,"Harbour Creations Bag Chairs, Black",2,47,0.6,-60.408,0.93,2011
2011-03-31,Standard Class,Corporate,Sweden,EU,Furniture,Furnishings,"Advantus Photo Frame, Durable",2,40,0.6,-44.052,2.78,2011
2011-04-26,Standard Class,Corporate,Italy,EU,Furniture,Chairs,"Novimex Chairmat, Red",2,45,0.6,-33.828,4.56,2011
2011-05-09,Standard Class,Corporate,Mexico,LATAM,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",2,62,0.2,-2.344,6.554,2011
2011-05-25,Standard Class,Corporate,Honduras,LATAM,Furniture,Tables,"Chromcraft Wood Table, with Bottom Storage",2,193,0.7,-334.552,11.951,2011
2011-07-05,Standard Class,Corporate,Thailand,APAC,Furniture,Furnishings,"Tenex Stacking Tray, Black",2,37,0.27,1.4634,2.49,2011
2011-08-15,Standard Class,Corporate,Peru,LATAM,Furniture,Tables,"Lesro Wood Table, Fully Assembled",2,188,0.7,-218.84,14.419,2011
2011-08-25,Standard Class,Corporate,Philippines,APAC,Furniture,Furnishings,"Advantus Door Stop, Erganomic",2,65,0.25,-14.025,4.19,2011
2011-08-31,Standard Class,Corporate,New Zealand,APAC,Furniture,Chairs,"Office Star Rocking Chair, Red",2,169,0.4,-81.768,5.63,2011
2011-09-06,Standard Class,Corporate,France,EU,Furniture,Chairs,"Harbour Creations Swivel Stool, Black",2,320,0.1,81.702,18.55,2011
2011-09-14,Standard Class,Corporate,New Zealand,APAC,Furniture,Furnishings,"Eldon Clock, Erganomic",2,66,0.4,11.028,4.2,2011
2011-09-15,Standard Class,Corporate,Germany,EU,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",2,785,0.1,270.282,65.69,2011
2011-09-30,Standard Class,Corporate,Argentina,LATAM,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Metal",2,114,0.4,-66.24,7.597,2011
2011-10-27,Standard Class,Corporate,Honduras,LATAM,Furniture,Bookcases,"Bush Corner Shelving, Mobile",2,101,0.4,6.728,6.603,2011
2011-10-31,Standard Class,Corporate,Mexico,LATAM,Furniture,Bookcases,"Dania Stackable Bookrack, Traditional",2,129,0.2,6.44,12.543,2011
2011-12-29,Standard Class,Corporate,Indonesia,APAC,Furniture,Chairs,"SAFCO Chairmat, Red",2,87,0.27,14.3172,3.87,2011
2012-02-01,Standard Class,Corporate,Indonesia,APAC,Furniture,Chairs,"Hon Bag Chairs, Adjustable",2,70,0.27,-2.8656,5.83,2012
2012-03-24,Standard Class,Corporate,Mexico,LATAM,Furniture,Furnishings,"Eldon Frame, Duo Pack",2,93,0.4,-52.752,5.776,2012
2012-04-05,Standard Class,Corporate,Mexico,LATAM,Furniture,Tables,"Chromcraft Computer Table, with Bottom Storage",2,473,0.2,-47.328,54.683,2012
2012-04-18,Standard Class,Corporate,Indonesia,APAC,Furniture,Chairs,"Hon Chairmat, Red",2,81,0.27,-2.2662,6.36,2012
2012-05-02,Standard Class,Corporate,Thailand,APAC,Furniture,Furnishings,"Deflect-O Photo Frame, Durable",2,71,0.27,10.7178,5.29,2012
2012-05-10,Standard Class,Corporate,Indonesia,APAC,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black",2,691,0.27,28.4106,51.54,2012
2012-06-01,Standard Class,Corporate,Turkey,EMEA,Furniture,Chairs,"Hon Bag Chairs, Adjustable",2,38,0.6,-36.228,2.26,2012
2012-06-02,Standard Class,Corporate,France,EU,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",2,134,0.1,4.41,5.01,2012
2012-06-05,Standard Class,Corporate,Nigeria,Africa,Furniture,Furnishings,"Deflect-O Light Bulb, Erganomic",2,11,0.7,-7.074,0.7,2012
2012-06-08,Standard Class,Corporate,Mexico,LATAM,Furniture,Furnishings,"Tenex Frame, Erganomic",2,87,0.4,10.12,5.192,2012
2012-06-20,Standard Class,Corporate,Mexico,LATAM,Furniture,Tables,"Bevis Round Table, Rectangular",2,550,0.2,-96.296,18.199,2012
2012-07-04,Standard Class,Corporate,Dominican Republic,LATAM,Furniture,Furnishings,"Tenex Photo Frame, Erganomic",2,34,0.5,-14.84,1.125,2012
2012-07-30,Standard Class,Corporate,Germany,EU,Furniture,Chairs,"SAFCO Rocking Chair, Black",2,238,0.1,2.604,18.5,2012
2012-08-11,Standard Class,Corporate,Honduras,LATAM,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Traditional",2,133,0.4,-17.816,5.244,2012
2012-09-03,Standard Class,Corporate,Indonesia,APAC,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",2,670,0.27,-128.52,70.45,2012
2012-09-09,Standard Class,Corporate,France,EU,Furniture,Tables,"Bevis Conference Table, with Bottom Storage",2,1201,0.35,-147.852,75.79,2012
2012-10-02,Standard Class,Corporate,Panama,LATAM,Furniture,Chairs,"Hon Bag Chairs, Black",2,34,0.4,-8.544,2.019,2012
2012-10-14,Standard Class,Corporate,Mexico,LATAM,Furniture,Furnishings,"Advantus Frame, Durable",2,87,0.4,-51.92,5.109,2012
2012-11-07,Standard Class,Corporate,Philippines,APAC,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",2,698,0.25,-74.4,72.71,2012
2012-11-08,Standard Class,Corporate,Philippines,APAC,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",2,159,0.35,-14.766,14.09,2012
2012-11-26,Standard Class,Corporate,Dominican Republic,LATAM,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Mobile",2,117,0.4,-40.888,11.513,2012
2013-01-24,Standard Class,Corporate,Pakistan,APAC,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",2,728,0.2,145.476,37.41,2013
2013-01-30,Standard Class,Corporate,Indonesia,APAC,Furniture,Chairs,"SAFCO Chairmat, Adjustable",2,91,0.27,-13.7274,6.11,2013
2013-02-20,Standard Class,Corporate,Turkey,EMEA,Furniture,Furnishings,"Rubbermaid Light Bulb, Erganomic",2,14,0.6,-4.212,1.33,2013
2013-04-15,Standard Class,Corporate,Peru,LATAM,Furniture,Bookcases,"Ikea Stackable Bookrack, Metal",2,98,0.4,-56.968,7.126,2013
2013-04-22,Standard Class,Corporate,Indonesia,APAC,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",2,64,0.27,-13.1844,3.08,2013
2013-05-02,Standard Class,Corporate,Mexico,LATAM,Furniture,Furnishings,"Advantus Stacking Tray, Black",2,21,0.4,3.504,1.257,2013
2013-05-15,Standard Class,Corporate,Vietnam,APAC,Furniture,Chairs,"Harbour Creations Bag Chairs, Adjustable",2,94,0.27,14.1006,9.18,2013
2013-05-17,Standard Class,Corporate,Indonesia,APAC,Furniture,Bookcases,"Dania Corner Shelving, Pine",2,230,0.07,51.7812,12.29,2013
2013-05-22,Standard Class,Corporate,France,EU,Furniture,Chairs,"Novimex Chairmat, Adjustable",2,106,0.1,32.934,6.04,2013
2013-06-05,Standard Class,Corporate,Mexico,LATAM,Furniture,Furnishings,"Deflect-O Clock, Erganomic",2,39,0.4,4.544,2.087,2013
2013-06-06,Standard Class,Corporate,Spain,EU,Furniture,Chairs,"Hon Executive Leather Armchair, Red",2,735,0.2,-183.756,41.13,2013
2013-06-13,Standard Class,Corporate,Indonesia,APAC,Furniture,Furnishings,"Advantus Photo Frame, Black",2,77,0.27,16.9308,3.69,2013
2013-06-13,Standard Class,Corporate,Indonesia,APAC,Furniture,Chairs,"Harbour Creations Bag Chairs, Adjustable",2,94,0.27,14.1006,3.77,2013
2013-06-18,Standard Class,Corporate,Pakistan,APAC,Furniture,Chairs,"Hon Rocking Chair, Adjustable",2,213,0.2,15.936,11.87,2013
2013-07-06,Standard Class,Corporate,Honduras,LATAM,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable",2,20,0.4,-13.168,1.49,2013
2013-07-22,Standard Class,Corporate,Mexico,LATAM,Furniture,Chairs,"Harbour Creations Rocking Chair, Black",2,154,0.2,15.424,12.43,2013
2013-07-24,Standard Class,Corporate,France,EU,Furniture,Chairs,"Harbour Creations Swivel Stool, Black",2,320,0.1,81.702,27.34,2013
2013-08-01,Standard Class,Corporate,Turkey,EMEA,Furniture,Bookcases,"Bush Corner Shelving, Mobile",2,101,0.6,-45.552,8.52,2013
2013-08-01,Standard Class,Corporate,Turkey,EMEA,Furniture,Chairs,"Harbour Creations Rocking Chair, Black",2,116,0.6,-86.832,6.39,2013
2013-08-15,Standard Class,Corporate,France,EU,Furniture,Chairs,"Hon Executive Leather Armchair, Red",2,827,0.1,-91.878,74.53,2013
2013-09-17,Standard Class,Corporate,Argentina,LATAM,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Black",2,76,0.4,-44.552,3.348,2013
2013-10-12,Standard Class,Corporate,Argentina,LATAM,Furniture,Furnishings,"Eldon Photo Frame, Black",2,46,0.4,-3.912,3.936,2013
2013-10-12,Standard Class,Corporate,Argentina,LATAM,Furniture,Tables,"Bevis Conference Table, Rectangular",2,369,0.7,-307.148,17.343,2013
2013-11-16,Standard Class,Corporate,Philippines,APAC,Furniture,Chairs,"SAFCO Rocking Chair, Set of Two",2,206,0.25,-5.52,8.92,2013
2013-11-16,Standard Class,Corporate,Italy,EU,Furniture,Chairs,"Hon Rocking Chair, Red",2,104,0.6,-135.864,7.2,2013
2013-12-20,Standard Class,Corporate,Italy,EU,Furniture,Chairs,"Office Star Swivel Stool, Red",2,139,0.6,-191.388,5.28,2013
2013-12-20,Standard Class,Corporate,Mexico,LATAM,Furniture,Chairs,"Hon Chairmat, Set of Two",2,62,0.2,19.232,3.165,2013
2013-12-28,Standard Class,Corporate,Indonesia,APAC,Furniture,Chairs,"Hon Swivel Stool, Black",2,235,0.27,67.6812,20.4,2013
2014-01-08,Standard Class,Corporate,Netherlands,EU,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",2,38,0.2,-6.24,3.29,2014
2014-01-09,Standard Class,Corporate,Mexico,LATAM,Furniture,Bookcases,"Ikea Floating Shelf Set, Traditional",2,182,0.2,18.136,6.987,2014
2014-02-21,Standard Class,Corporate,Myanmar (Burma),APAC,Furniture,Tables,"Bevis Computer Table, Fully Assembled",2,427,0.57,-426.5886,26.43,2014
2014-02-28,Standard Class,Corporate,United Kingdom,EU,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",2,62,0.4,-39.36,5.25,2014
2014-03-03,Standard Class,Corporate,Mexico,LATAM,Furniture,Bookcases,"Bush Library with Doors, Traditional",2,389,0.2,29.128,23.0,2014
2014-03-04,Standard Class,Corporate,Indonesia,APAC,Furniture,Bookcases,"Ikea Corner Shelving, Metal",2,228,0.07,4.8672,19.29,2014
